Electoral_Dist,Year,Poll_Div,Poll_Station,Poll_Road,Poll_Location ,Census_Poll_Location,PNM,UNC,COP,TOP,STAR,NNV,John_IND,Rejected_Ballots,Tot_Ballots_Cast,Registered_Voters
Diego Martin North/East,2010,0134_01,Patina/River Estate Government Primary School,,Patana Village,PATNA VILLAGE,211,76,0,0,,,,,,
Diego Martin North/East,2010,0134_02,Patina/River Estate Government Primary School,,Patana Village,PATNA VILLAGE,195,85,0,0,,,,,,
Diego Martin North/East,2010,0135_,Patina/River Estate Government Primary School,,Patana Village,PATNA VILLAGE,70,95,0,0,,,,,,
Diego Martin North/East,2010,137,Patina/River Estate Community Centre,,Patana Village,PATNA VILLAGE,198,125,0,0,,,,,,
Mortuga/Tableland,2010,,Penal Rock Road RC School,,Penal,PENAL,100,145,0,0,,,,,,
Oropouche East,2010,,Penal Government Primary School,,Penal,PENAL,5,334,0,0,,,,,,
Oropouche East,2010,,Penal Government Primary School,,Penal,PENAL,9,401,0,0,,,,,,
Oropouche West,2010,,Suchit Trace Hindu School,,Penal,PENAL,5,467,0,0,,,,,,
Oropouche West,2010,,Suchit Trace Hindu School,,Penal,PENAL,4,447,0,0,,,,,,
Oropouche West,2010,,Penal Government Primary School,,Penal,PENAL,2,357,0,0,,,,,,
Oropouche West,2010,,Penal Government Primary School,,Penal,PENAL,7,360,0,0,,,,,,
Oropouche West,2010,,Penal Presbyterian School,,Penal,PENAL,14,344,0,0,,,,,,
Oropouche West,2010,,Penal Presbyterian School,,Penal,PENAL,12,371,0,0,,,,,,
Oropouche West,2010,,Penal Presbyterian School,,Penal,PENAL,32,311,0,0,,,,,,
Oropouche West,2010,,Penal Presbyterian School,,Penal,PENAL,17,315,0,0,,,,,,
Oropouche West,2010,,Powergen Sports Club,,Penal,PENAL,81,272,0,0,,,,,,
Oropouche West,2010,,Powergen Sports Club,,Penal,PENAL,97,228,0,0,,,,,,
Oropouche West,2010,,Powergen Sports Club,,Penal,PENAL,51,340,0,0,,,,,,
Siparia,2010,,Penal Secondary School,,Penal,PENAL,20,486,0,0,,,,,,
Siparia,2010,,Penal Secondary School,,Penal,PENAL,28,509,0,0,,,,,,
Siparia,2010,,Penal Secondary School,,Penal,PENAL,29,259,0,0,,,,,,
Siparia,2010,,Clarke Road Hindu School,,Penal,PENAL,6,549,0,0,,,,,,
Siparia,2010,,Clarke Road Hindu School,,Penal,PENAL,3,544,0,0,,,,,,
Siparia,2010,,Clarke Rochard Government Primary School,,Penal,PENAL,9,383,0,0,,,,,,
Siparia,2010,,Clarke Rochard Government Primary School,,Penal,PENAL,11,351,0,0,,,,,,
Siparia,2010,,Clarke Rochard Government Primary School,,Penal,PENAL,5,523,0,0,,,,,,
Siparia,2010,,Clarke Rochard Government Primary School,,Penal,PENAL,37,328,0,0,,,,,,
Siparia,2010,,Clarke Rochard Government Primary School,,Penal,PENAL,36,319,0,0,,,,,,
Siparia,2010,,Clarke Rochard Government Primary School,,Penal,PENAL,22,506,0,0,,,,,,
Siparia,2010,,Penal Rock Road RC School,,Penal,PENAL,93,436,0,0,,,,,,
Siparia,2010,,Penal Rock Road RC School,,Penal,PENAL,72,465,0,0,,,,,,
Siparia,2010,,Penal Rock Road Community Centre,,Penal,PENAL,13,299,0,0,,,,,,
Siparia,2010,,Penal Rock Road Community Centre,,Penal,PENAL,18,282,0,0,,,,,,
Siparia,2010,,Penal Rock Road Community Centre,,Penal,PENAL,26,446,0,0,,,,,,
Siparia,2010,,Penal Rock Road Community Centre,,Penal,PENAL,7,364,0,0,,,,,,
Siparia,2010,,Clarke Rochard Government Primary School,,Penal,PENAL,45,404,0,0,,,,,,
Siparia,2010,,Clarke Rochard Government Primary School,,Penal,PENAL,17,438,0,0,,,,,,
Siparia,2010,,Clarke Road Hindu School,,Penal,PENAL,3,315,0,0,,,,,,
Siparia,2010,,Clarke Road Hindu School,,Penal,PENAL,3,324,0,0,,,,,,
Siparia,2010,,Penal Secondary School,,Penal,PENAL,105,159,0,0,,,,,,
Siparia,2010,,Penal Secondary School,,Penal,PENAL,74,205,0,0,,,,,,
Siparia,2010,,Penal Secondary School,,Penal,PENAL,206,89,0,0,,,,,,
Siparia,2010,,Penal Secondary School,,Penal,PENAL,158,142,0,0,,,,,,
Siparia,2010,,Penal Secondary School,,Penal,PENAL,38,354,0,0,,,,,,
Siparia,2010,,Penal Secondary School,,Penal,PENAL,13,356,0,0,,,,,,
Siparia,2010,,Penal Rock Road Presbyterian School,,Penal,PENAL,30,303,0,0,,,,,,
Siparia,2010,,Penal Rock Road Presbyterian School,,Penal,PENAL,9,308,0,0,,,,,,
Siparia,2010,,Penal Rock Road Presbyterian School,,Penal,PENAL,58,281,0,0,,,,,,
Siparia,2010,,Penal Rock Road Presbyterian School,,Penal,PENAL,60,323,0,0,,,,,,
Siparia,2010,,Dayanand Memorial Vedic School,,Penal,PENAL,117,257,0,0,,,,,,
Siparia,2010,,Dayanand Memorial Vedic School,,Penal,PENAL,82,303,0,0,,,,,,
Siparia,2010,,St. Dominics RC school,,Penal,PENAL,166,223,0,0,,,,,,
Siparia,2010,,Powergen Sports Club,,Penal,PENAL,68,409,0,0,,,,,,
Siparia,2010,,St. Christopher's AC School,,Siparia,PENAL,149,303,0,0,,,,,,
Siparia,2010,,Penal Quinam Government School,,Siparia,PENAL,79,345,0,0,,,,,,
Siparia,2010,,Penal Quinam Government School,,Siparia,PENAL,44,312,0,0,,,,,,
Siparia,2010,,St. Christopher's AC School,,Siparia,PENAL,313,252,0,0,,,,,,
Siparia,2010,,St. Christopher's AC School,,Siparia,PENAL,140,192,0,0,,,,,,
Caroni Central,2010,3035,GRAN COUVA RC SCHOOL ,"ESPERANZA ROAD, PEPPER VILLAGE",GRAN COUVA,PEPPER VILLAGE,52,319,0,0,0,0,0,1,372,497
Fyzabad,2010,4415,Pepper Village Government School,,Fyzabad,PEPPER VILLAGE,89,254,0,0,,,,,,
Fyzabad,2010,,Pepper Village Government School,,Fyzabad,PEPPER VILLAGE,204,65,0,0,,,,,,
Fyzabad,2010,,Pepper Village Government School,,Fyzabad,PEPPER VILLAGE,82,65,0,0,,,,,,
Fyzabad,2010,,Pepper Village Government School,,Fyzabad,PEPPER VILLAGE,74,372,0,0,,,,,,
Diego Martin Central,2010,*0060_01,Maple Leaf International School,,Petit Valley,PETIT VALLEY,198,0,93,0,,,,,,
Diego Martin Central,2010,0060_02,Maple Leaf International School,,Petit Valley,PETIT VALLEY,148,0,52,0,,,,,,
Diego Martin Central,2010,0065_,Maple Leaf International School,,Petit Valley,PETIT VALLEY,399,0,263,0,,,,,,
Diego Martin Central,2010,0067_,Maple Leaf International School,,Petit Valley,PETIT VALLEY,156,0,227,0,,,,,,
Diego Martin Central,2010,0158_01,Petit Valley Girls R.C. School,,Petit Valley,PETIT VALLEY,59,0,279,0,,,,,,
Diego Martin Central,2010,0158_02,Petit Valley Girls R.C. School,,Petit Valley,PETIT VALLEY,103,0,254,0,,,,,,
Diego Martin Central,2010,159,Petit Valley Girls R.C. School,,Petit Valley,PETIT VALLEY,85,0,290,0,,,,,,
Diego Martin Central,2010,160,Petit Valley Girls R.C. School,,Petit Valley,PETIT VALLEY,101,0,189,0,,,,,,
Diego Martin Central,2010,0161_01,Petit Valley Girls R.C. School,,Petit Valley,PETIT VALLEY,103,0,123,0,,,,,,
Diego Martin Central,2010,0161_02,Petit Valley Girls R.C. School,,Petit Valley,PETIT VALLEY,238,0,146,0,,,,,,
Diego Martin Central,2010,0161_,Bryn Mawr Private Primary School,,Petit Valley,PETIT VALLEY,228,0,104,0,,,,,,
Diego Martin Central,2010,0163_01,Bryn Mawr Private Primary School,,Petit Valley,PETIT VALLEY,188,0,81,0,,,,,,
Diego Martin Central,2010,0163_02,Bryn Mawr Private Primary School,,Petit Valley,PETIT VALLEY,173,0,46,0,,,,,,
Diego Martin Central,2010,164,Bryn Mawr Private Primary School,,Petit Valley,PETIT VALLEY,297,0,98,0,,,,,,
Diego Martin North/East,2010,0090_,Petit Valley Boys R.C. School,,Petit Valley,PETIT VALLEY,151,0,201,0,,,,,,
Diego Martin North/East,2010,0155_01,Petit Valley Boys R.C. School,,Petit Valley,PETIT VALLEY,168,91,0,0,,,,,,
Diego Martin North/East,2010,0155_02,Petit Valley Boys R.C. School,,Petit Valley,PETIT VALLEY,167,107,0,0,,,,,,
Diego Martin North/East,2010,156,Petit Valley Boys R.C. School,,Petit Valley,PETIT VALLEY,139,86,0,0,,,,,,
Diego Martin North/East,2010,*0157,Petit Valley Boys R.C. School,,Petit Valley,PETIT VALLEY,173,84,0,0,,,,,,
Couva South ,2010,3195,PHOENIX PARK GOVERNMENT SCHOOL ,PHOENIX PARK ROAD ,ESPERANZA ,PHOENIX PARK,13,363,0,0,0,0,0,0,376,459
Couva South ,2010,3201,PHOENIX PARK GOVERNMENT SCHOOL ,PHOENIX PARK ROAD ,CALIFORNIA,PHOENIX PARK,23,249,0,0,0,0,0,0,272,312
Point-A-Pierre,2010,,Phoenix Park Government School,,California,PHOENIX PARK,68,180,0,0,,,,,,
Oropouche East,2010,,Picton Presbyterian School,,Piction,PICTON,65,268,0,0,,,,,,
Oropouche East,2010,,Picton Presbyterian School,,Piction,PICTON,65,286,0,0,,,,,,
Oropouche East,2010,,Picton Presbyterian School,,Piction,PICTON,65,392,0,0,,,,,,
Oropouche East,2010,,Picton Presbyterian School,,Piction,PICTON,23,238,0,0,,,,,,
Oropouche East,2010,,Picton Presbyterian School,,Piction,PICTON,16,290,0,0,,,,,,
Oropouche East,2010,,Picton Presbyterian School,,Piction,PICTON,66,273,0,0,,,,,,
Oropouche East,2010,,Picton Presbyterian School,,Piction,PICTON,42,291,0,0,,,,,,
Oropouche East,2010,,Picton Presbyterian School,,Piction,PICTON,34,365,0,0,,,,,,
Arima,2010,2092,PINTO ROAD COMMUNITY CENTER ,PINTO ROAD,ARIMA,PINTO ROAD ,157,0,224,0,0,5,0,7,393,586
Arima,2010,2095_01,PINTO ROAD COMMUNITY CENTER ,PINTO ROAD,ARIMA,PINTO ROAD ,209,0,143,0,0,4,0,0,356,1191
Arima,2010,2095_02,PINTO ROAD COMMUNITY CENTER ,PINTO ROAD,ARIMA,PINTO ROAD ,149,0,217,0,0,7,0,0,373,
Princes Town,2010,,Torrib Trace Presbyterian School,,Torrib Trace,PIPARO,66,249,0,0,,,,,,
Princes Town,2010,,Piparo Presbyterian School,,Piparo,PIPARO,46,403,0,0,,,,,,
Princes Town,2010,,Piparo Presbyterian School,,Piparo,PIPARO,30,264,0,0,,,,,,
Princes Town,2010,,Piparo Presbyterian School,,Piparo,PIPARO,23,231,0,0,,,,,,
Princes Town,2010,,Piparo Presbyterian School,,Piparo,PIPARO,27,338,0,0,,,,,,
Point-A-Pierre,2010,,Plaisance Park Regional Complex,,Marabella,PLAISANCE PARK,266,76,0,0,,,,,,
Point-A-Pierre,2010,,Plaisance Park Regional Complex,,Marabella,PLAISANCE PARK,252,67,0,0,,,,,,
San Fernando East,2010,,Pleasantville Secondary School,,Pleasantville,PLEASANTVILLE,233,138,0,0,,,,,,
San Fernando East,2010,,Pleasantville Secondary School,,Ste Madeleine,PLEASANTVILLE,172,70,0,0,,,,,,
San Fernando East,2010,,Pleasantville Secondary School,,Pleasantville,PLEASANTVILLE,208,59,0,0,,,,,,
San Fernando East,2010,,Pleasantville Secondary School,,Pleasantville,PLEASANTVILLE,236,42,0,0,,,,,,
San Fernando East,2010,,Pleasantville Secondary School,,Pleasantville,PLEASANTVILLE,113,128,0,0,,,,,,
San Fernando East,2010,,Pleasantville Secondary School,,Pleasantville,PLEASANTVILLE,298,76,0,0,,,,,,
San Fernando East,2010,,Pleasantville Secondary School,,Pleasantville,PLEASANTVILLE,124,70,0,0,,,,,,
San Fernando East,2010,,Pleasantville Government School,,Pleasantville,PLEASANTVILLE,214,57,0,0,,,,,,
San Fernando East,2010,,Pleasantville Secondary School,,Pleasantville,PLEASANTVILLE,198,40,0,0,,,,,,
San Fernando East,2010,,Pleasantville Secondary School,,Pleasantville,PLEASANTVILLE,178,63,0,0,,,,,,
San Fernando East,2010,,Pleasantville Secondary School,,Pleasantville,PLEASANTVILLE,205,26,0,0,,,,,,
San Fernando East,2010,,Pleasantville Secondary School,,Pleasantville,PLEASANTVILLE,186,41,0,0,,,,,,
Cumuto/Manzanilla ,2010,2361,PLUM MITAN COMMUNITY CENTER ,7 1/4 MM PLUM MITAN ROAD ,PLUM MITAN ,PLUM MITAN ,15,260,0,0,0,0,0,1,276,321
Cumuto/Manzanilla ,2010,2410,PLUM MITAN COMMUNITY CENTER ,7 1/4 MM PLUM MITAN ROAD ,PLUM MITAN ,PLUM MITAN ,12,237,0,0,4,0,0,1,254,327
Tobago West,2010,,St. David's Anglican Primary School,,Plymouth,PLYMOUTH,153,0,0,124,,,,,,
Tobago West,2010,,St. David's Anglican Primary School,,Plymouth,PLYMOUTH,162,0,0,127,,,,,,
Tobago West,2010,,Bethesda Government Primary School,,Plymouth,PLYMOUTH,154,0,0,162,,,,,,
Tobago West,2010,,Bethesda Government Primary School,,Plymouth,PLYMOUTH,133,0,0,152,,,,,,
Point Fortin,2010,,Point Fortin East Secondary School,,Point Fortin,POINT FORTIN,199,0,59,0,,,,,,
Point Fortin,2010,,Point Fortin East Secondary School,,Point Fortin,POINT FORTIN,124,0,56,0,,,,,,
Point Fortin,2010,,Egypt Government Primary School,,Point Fortin,POINT FORTIN,169,0,65,0,,,,,,
Point Fortin,2010,,Point Fortin East Secondary School,,Point Fortin,POINT FORTIN,287,0,120,0,,,,,,
Point Fortin,2010,,Point Fortin East Secondary School,,Point Fortin,POINT FORTIN,149,0,60,0,,,,,,
Point Fortin,2010,,Point Fortin RC Primary School,,Point Fortin,POINT FORTIN,148,0,50,0,,,,,,
Point Fortin,2010,,Point Fortin RC Primary School,,Point Fortin,POINT FORTIN,140,0,48,0,,,,,,
Point Fortin,2010,,Point Fortin Vocational School,,Point Fortin,POINT FORTIN,150,0,98,0,,,,,,
Point Fortin,2010,,Point Fortin Vocational School,,Point Fortin,POINT FORTIN,76,0,67,0,,,,,,
Point Fortin,2010,,Point Fortin Asja School,,Point Fortin,POINT FORTIN,316,0,163,0,,,,,,
Point Fortin,2010,,Point Fortin Asja School,,Point Fortin,POINT FORTIN,254,0,105,0,,,,,,
Point Fortin,2010,,Point Fortin West Secondary School,,Point Fortin,POINT FORTIN,184,0,49,0,,,,,,
Point Fortin,2010,,Point Fortin West Secondary School,,Point Fortin,POINT FORTIN,147,0,76,0,,,,,,
Point Fortin,2010,,Point Fortin West Secondary School,,Point Fortin,POINT FORTIN,82,0,61,0,,,,,,
Point Fortin,2010,,Point Fortin West Secondary School,,Point Fortin,POINT FORTIN,258,0,153,0,,,,,,
Point Fortin,2010,,Egypt Government Primary School,,Point Fortin,POINT FORTIN,237,0,83,0,,,,,,
Point Fortin,2010,,Egypt Government Primary School,,Point Fortin,POINT FORTIN,208,0,87,0,,,,,,
Point Fortin,2010,,Point Fortin West Secondary School,,Point Fortin,POINT FORTIN,288,0,77,0,,,,,,
Point Fortin,2010,,Point Fortin West Secondary School,,Point Fortin,POINT FORTIN,212,0,68,0,,,,,,
Point Fortin,2010,,Point Fortin West Secondary School,,Point Fortin,POINT FORTIN,178,0,94,0,,,,,,
Point Fortin,2010,,Point Fortin West Secondary School,,Point Fortin,POINT FORTIN,175,0,91,0,,,,,,
Point Fortin,2010,,Point Fortin West Secondary School,,Point Fortin,POINT FORTIN,220,0,47,0,,,,,,
Couva North,2010,3150_01,COUVA SOUTH GOVT PRIMARY SCHOOL ,"LISAS BOULEVARD, LISAS GARDENS ",COUVA,POINTÊLISASÊINDUSTRIALÊESTATE,148,111,0,0,0,0,0,0,259,783
Couva North,2010,3150_02,COUVA SOUTH GOVT PRIMARY SCHOOL ,"LISAS BOULEVARD, LISAS GARDENS ",COUVA,POINTÊLISASÊINDUSTRIALÊESTATE,114,170,0,0,0,0,0,0,284,
Couva North,2010,3151_01,COUVA SOUTH GOVT PRIMARY SCHOOL ,"LISAS BOULEVARD, LISAS GARDENS ",COUVA,POINTÊLISASÊINDUSTRIALÊESTATE,229,60,0,0,0,0,0,1,290,456
Couva North,2010,3152,COUVA SOUTH GOVT PRIMARY SCHOOL ,"LISAS BOULEVARD, LISAS GARDENS ",COUVA,POINTÊLISASÊINDUSTRIALÊESTATE,141,61,0,0,0,0,0,0,202,345
Point-A-Pierre,2010,,Pointe-A-Pierre Government Special School,,Point-A-Pierre,POINT-A-PIERRE,355,287,0,0,,,,,,
Point-A-Pierre,2010,,Pointe-A-Pierre Government Special School,,Point-A-Pierre,POINT-A-PIERRE,31,66,0,0,,,,,,
Point-A-Pierre,2010,,Pointe-A-Pierre Government Special School,,Marabella,POINT-A-PIERRE,47,77,0,0,,,,,,
Mayaro,2010,,Poole River Presbyterian School,,Poole,POOLE,44,503,0,0,,,,,,
Mayaro,2010,,Pool RC School,,Rio Claro,POOLE,48,358,0,0,,,,,,
Mayaro,2010,,Santa Rita RC School,,Poole,POOLE,163,222,0,0,,,,,,
Mayaro,2010,,Santa Rita RC School,,Poole,POOLE,103,276,0,0,,,,,,
Princes Town,2010,,Santa Rita RC School,,Poole,POOLE,15,272,0,0,,,,,,
Laventille West,2010,,St. Phillips Government Primary School,,Port of Spain,PORT OF SPAIN,259,0,47,0,,,,,,
Laventille West,2010,,St. Phillips Government Primary School,,Port of Spain,PORT OF SPAIN,229,0,37,0,,,,,,
Laventille West,2010,,St. Phillips Government Primary School,,Port of Spain,PORT OF SPAIN,260,0,42,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Tranquility Secondary School,,Port of Spain,PORT OF SPAIN,70,56,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Rosary Boys RC School,,Port of Spain,PORT OF SPAIN,75,101,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Rosary Boys RC School,,Port of Spain,PORT OF SPAIN,0,0,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,St. Hilda's Government Primary School,,Port of Spain,PORT OF SPAIN,85,19,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Basilon Street Youth Centre,,Port of Spain,PORT OF SPAIN,71,28,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,St. Hilda's Government Primary School,,Port of Spain,PORT OF SPAIN,79,30,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,St. Rose's Girls RC School,,Port of Spain,PORT OF SPAIN,132,35,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,St. Rose's Girls RC School,,Port of Spain,PORT OF SPAIN,85,18,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,St. Ann's Church of Scotland,,Port of Spain,PORT OF SPAIN,74,28,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,St. Rose's Girls RC School,,Port of Spain,PORT OF SPAIN,163,39,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Gloster Lodge Moravian School,,Port of Spain,PORT OF SPAIN,122,31,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Gloster Lodge Moravian School,,Port of Spain,PORT OF SPAIN,105,30,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Gloster Lodge Moravian School,,Port of Spain,PORT OF SPAIN,93,45,0,0,,,,,,
Port of Spain North / St. Ann's West,2010,,Belmont Boys Secondary School,,Port of Spain,PORT OF SPAIN,98,41,0,0,,,,,,
Port of Spain South,2010,,South-East POS Secondary School,,Port of Spain,PORT OF SPAIN,65,0,32,0,,,,,,
Port of Spain South,2010,,Eastern Boys Government School,,Port of Spain,PORT OF SPAIN,213,0,77,0,,,,,,
Port of Spain South,2010,,Eastern Boys Government School,,Port of Spain,PORT OF SPAIN,103,0,33,0,,,,,,
Port of Spain South,2010,,South East POS Secondary School,,Port of Spain,PORT OF SPAIN,90,0,25,0,,,,,,
Port of Spain South,2010,,Nelson Street Boys RC School,,Port of Spain,PORT OF SPAIN,102,0,44,0,,,,,,
Port of Spain South,2010,,Nelson Street Boys RC School,,Port of Spain,PORT OF SPAIN,155,0,56,0,,,,,,
Port of Spain South,2010,,Nelson Street Boys RC School,,Port of Spain,PORT OF SPAIN,295,0,58,0,,,,,,
Port of Spain South,2010,,Nelson Street Boys RC School,,Port of Spain,PORT OF SPAIN,292,0,58,0,,,,,,
Port of Spain South,2010,,Bethlehem Girls RC School,,Port of Spain,PORT OF SPAIN,193,0,36,0,,,,,,
Port of Spain South,2010,,Bethlehem Girls RC School,,Port of Spain,PORT OF SPAIN,210,0,61,0,,,,,,
Port of Spain South,2010,,Bethlehem Girls RC School,,Port of Spain,PORT OF SPAIN,128,0,52,0,,,,,,
Port of Spain South,2010,,St. Paul St. Multi-Puropose Complex,,Port of Spain,PORT OF SPAIN,37,0,21,0,,,,,,
Port of Spain South,2010,,St. Paul St. Multi-Puropose Complex,,Port of Spain,PORT OF SPAIN,185,0,32,0,,,,,,
Port of Spain South,2010,,St. Paul St. Multi-Puropose Complex,,Port of Spain,PORT OF SPAIN,177,0,25,0,,,,,,
Port of Spain South,2010,,St. Paul St. Multi-Puropose Complex,,Port of Spain,PORT OF SPAIN,132,0,21,0,,,,,,
Port of Spain South,2010,,St. Paul St. Multi-Puropose Complex,,Port of Spain,PORT OF SPAIN,173,0,25,0,,,,,,
Port of Spain South,2010,,Piccadilly Government Primary School,,Port of Spain,PORT OF SPAIN,75,0,33,0,,,,,,
Port of Spain South,2010,,Piccadilly Government Primary School,,Port of Spain,PORT OF SPAIN,58,0,25,0,,,,,,
Port of Spain South,2010,,Eastern Girls Government School,,Port of Spain,PORT OF SPAIN,33,0,18,0,,,,,,
Port of Spain South,2010,,Eastern Girls Government School,,Port of Spain,PORT OF SPAIN,65,0,16,0,,,,,,
Port of Spain South,2010,,Eastern Girls Government School,,Port of Spain,PORT OF SPAIN,156,0,34,0,,,,,,
Port of Spain South,2010,,Eastern Girls Government School,,Port of Spain,PORT OF SPAIN,75,0,31,0,,,,,,
Port of Spain South,2010,,Eastern Girls Government School,,Port of Spain,PORT OF SPAIN,71,0,47,0,,,,,,
Port of Spain South,2010,,Piccadilly Government Primary School,,Port of Spain,PORT OF SPAIN,184,0,42,0,,,,,,
Port of Spain South,2010,,Basilon Street Youth Centre,,Port of Spain,PORT OF SPAIN,110,0,56,0,,,,,,
Port of Spain South,2010,,Basilon Street Youth Centre,,Port of Spain,PORT OF SPAIN,127,0,21,0,,,,,,
Port of Spain South,2010,,Basilon Street Youth Centre,,Port of Spain,PORT OF SPAIN,101,0,34,0,,,,,,
Port of Spain South,2010,,St. Hilda's Government Primary School,,Port of Spain,PORT OF SPAIN,70,0,25,0,,,,,,
Port of Spain South,2010,,Our Lady of Laventille RC School,,Port of Spain,PORT OF SPAIN,264,0,32,0,,,,,,
Port of Spain South,2010,,Our Lady of Laventille RC School,,Port of Spain,PORT OF SPAIN,199,0,1,0,,,,,,
Port of Spain South,2010,,St. Paul St. Multi-Puropose Complex,,Port of Spain,PORT OF SPAIN,237,0,55,0,,,,,,
Port of Spain South,2010,,St. Paul St. Multi-Puropose Complex,,Port of Spain,PORT OF SPAIN,211,0,60,0,,,,,,
Port of Spain South,2010,,Spree Simon Life Centre,,Port of Spain,PORT OF SPAIN,153,0,35,0,,,,,,
Port of Spain South,2010,,Spree Simon Life Centre,,Port of Spain,PORT OF SPAIN,138,0,38,0,,,,,,
Caroni Central,2010,3065_01,PREYSAL GOVERNMENT SCHOOL ,FREEPORT MISSION ROAD,PREYSAL,PREYSAL,66,337,0,0,0,0,0,1,404,1663
Caroni Central,2010,3065_02,PREYSAL GOVERNMENT SCHOOL ,FREEPORT MISSION ROAD,PREYSAL,PREYSAL,68,387,0,0,0,0,0,0,455,
Caroni Central,2010,3065_03,PREYSAL GOVERNMENT SCHOOL ,FREEPORT MISSION ROAD,PREYSAL,PREYSAL,63,357,0,0,0,0,0,0,420,
Caroni Central,2010,3070_01,PREYSAL SECONDARY SCHOOL ,COUVA ROAD ,PREYSAL,PREYSAL,42,411,0,0,0,0,0,1,454,1816
Caroni Central,2010,3070_02,PREYSAL SECONDARY SCHOOL ,COUVA ROAD ,PREYSAL,PREYSAL,28,446,0,0,0,0,0,8,482,
Caroni Central,2010,3070_03,PREYSAL SECONDARY SCHOOL ,COUVA ROAD ,PREYSAL,PREYSAL,26,470,0,0,0,0,0,2,498,
Naparima,2010,,Manahambre Community Facility,,Princes Town,PRINCES TOWN,67,273,0,0,,,,,,
Naparima,2010,,Manahambre Community Facility,,Princes Town,PRINCES TOWN,58,281,0,0,,,,,,
Naparima,2010,,Princes Town Presbyterian School,,Princes Town,PRINCES TOWN,60,321,0,0,,,,,,
Naparima,2010,,Princes Town Muslim Asja School,,Princes Town,PRINCES TOWN,84,142,0,0,,,,,,
Naparima,2010,,Princes Town Muslim Asja School,,Princes Town,PRINCES TOWN,77,189,0,0,,,,,,
Naparima,2010,,Princes Town Muslim Asja School,,Princes Town,PRINCES TOWN,105,237,0,0,,,,,,
Oropouche East,2010,,St. Charles Community Centre,,Princes Town,PRINCES TOWN,133,282,0,0,,,,,,
Oropouche East,2010,,St. Charles Community Centre,,Princes Town,PRINCES TOWN,50,408,0,0,,,,,,
Princes Town,2010,,Princes Town East Secondary School,,St. Julien Village,PRINCES TOWN PROPER,108,250,0,0,,,,,,
Princes Town,2010,,Princes Town East Secondary School,,St. Julien Village,PRINCES TOWN PROPER,141,344,0,0,,,,,,
Princes Town,2010,,Princes Town East Secondary School,,St. Julien Village,PRINCES TOWN PROPER,90,189,0,0,,,,,,
Princes Town,2010,,Princes Town East Secondary School,,St. Julien Village,PRINCES TOWN PROPER,63,296,0,0,,,,,,
Princes Town,2010,,Princes Town RC School,,St. Julien Village,PRINCES TOWN PROPER,69,549,0,0,,,,,,
Princes Town,2010,,Princes Town RC School,,St. Julien Village,PRINCES TOWN PROPER,58,495,0,0,,,,,,
Princes Town,2010,,Princes Town RC School,,St. Julien Village,PRINCES TOWN PROPER,82,237,0,0,,,,,,
Princes Town,2010,,Princes Town Presbyterian School,,St. Julien Village,PRINCES TOWN PROPER,47,149,0,0,,,,,,
Princes Town,2010,,Princes Town Presbyterian School,,St. Julien Village,PRINCES TOWN PROPER,83,219,0,0,,,,,,
Princes Town,2010,,Princes Town Presbyterian School,,St. Julien Village,PRINCES TOWN PROPER,41,226,0,0,,,,,,
Princes Town,2010,,Princes Town RC School,,St. Julien Village,PRINCES TOWN PROPER,96,381,0,0,,,,,,
