comm,Census_Poll_Location,community_orignial,male,female,total,African,Caucasian,Chinese,East Indian,Indigenous,Mixed_African_ East_Indian,Mixed _Other,Portuguese,Syrian_Lebanese,other_ethnic_ group,not_stated_ethncity,unknown_ethnicity ,ANGLICAN,BAPTIST _SPIRITUAL_SHOUTER _BAPTIST,BAPTIST ,HINDUISM,ISLAM,JEHOVAHS_WITNESS,METHODIST,PENTECOSTAL_EVANGELICAL_FULL GOSPEL,MORAVIAN,ORISHA,PRESBYTERIAN_CONGREGATIONAL,RASTAFARIAN,ROMAN_CATHOLIC,SEVEN_DAY_ADVENTIST,OTHER_RELIGION,NONE_RELIGION,NOT STATED_RELIGION,UNKNOWN _RELIGION
1014,PORT OF SPAIN PORT AREA,1014 PORT OF SPAIN PORT AREA,3.415062,0,3.415062,2.276708,1.138354,0,0,0,0,0,0,0,0,0,3.415062,0,0,0,0,0,0,1.138354,0,0,2.276708,0,0,0,0,0,0,0,3.415062
1013,PORT OF SPAIN,1013 PORT OF SPAIN PROPER,1227.145612,1290.893436,2518.039048,1288.616728,18.213664,31.873912,157.092852,3.415062,265.236482,581.698894,6.830124,0,20.490372,144.570958,2518.039048,235.639278,201.488658,31.873912,26.182142,51.22593,60.332762,12.521894,251.576234,4.553416,34.15062,13.660248,7.968478,971.015962,44.395806,46.672514,46.672514,478.10868,2518.039048
3109,POWDER MAGAZINE,3109 POWDER MAGAZINE,651.134484,771.799266,1422.93375,751.30902,4.553388,1.138347,54.640656,0,163.921968,348.334182,0,0,0,99.036189,1422.93375,114.973047,97.897842,0,2.276694,36.427104,30.735369,7.968429,286.863444,11.38347,4.553388,2.276694,11.38347,497.457639,83.099331,1.138347,61.470738,173.028744,1422.93375
4116,PREYSAL,4116 PREYSAL,2322.2238,2222.04944,4544.27324,441.67786,2.27669,3.415035,3363.809475,2.27669,343.78019,275.47949,0,0,0,111.55781,4544.27324,56.91725,144.569815,18.21352,1573.19279,645.441615,63.74732,3.415035,796.8415,0,11.38345,157.09161,0,331.258395,37.565385,196.933685,38.70373,468.99814,4544.27324
7523,PRINCES TOWN,7523 PRINCES TOWN PROPER,4547.680285,4685.419788,9233.100073,2454.267508,1.138343,22.76686,4049.086051,7.968401,733.092892,1419.513721,0,0,3.415029,541.851268,9233.100073,775.211583,422.325253,363.131417,1510.581161,867.417366,121.802701,40.980348,1633.522205,1.138343,42.118691,483.795775,9.106744,1259.007358,251.573803,506.562635,129.771102,815.053588,9233.100073
8121,QUARRY VILLAGE,8121 QUARRY VILLAGE,1684.74616,1600.508852,3285.255012,925.472046,1.138342,0,1078.009874,1.138342,256.12695,949.377228,0,0,0,73.99223,3285.255012,135.462698,201.486534,40.980312,525.914004,67.162178,87.652334,2.276684,540.71245,0,37.565286,113.8342,14.798446,850.341474,135.462698,199.20985,62.60881,269.787054,3285.255012
5308,RADIX,5308 RADIX,875.373463,876.51179,1751.885253,638.601447,0,2.276654,438.255895,0,169.610723,454.192473,1.138327,0,1.138327,46.671407,1751.885253,40.979772,151.397491,34.14981,130.907605,37.564791,73.991255,2.276654,216.28213,0,67.161293,15.936578,0,590.791713,176.440685,53.501369,64.884639,95.619468,1751.885253
7228,RAMBERT VILLAGE,7228 RAMBERT VILLAGE,692.113152,717.15672,1409.269872,219.700392,20.490192,4.553376,901.568448,2.276688,130.90956,62.60892,2.276688,6.830064,3.415032,54.640512,1409.269872,29.596944,26.181912,17.07516,464.444352,93.344208,12.521784,4.553376,272.064216,0,0,88.790832,0,242.467272,18.213504,22.76688,21.628536,95.620896,1409.269872
6303,RAMPANALGAS,6303 RAMPANALGAS,200.347488,202.624164,402.971652,145.707264,0,0,31.873464,0,102.45042,120.663828,0,0,0,2.276676,402.971652,13.660056,7.968366,0,10.245042,5.69169,4.553352,0,94.482054,0,0,1.138338,0,160.505658,75.130308,5.69169,11.38338,12.521718,402.971652
8213,RANCHO QUEMADO,8213 RANCHO QUEMADO,911.811942,908.396916,1820.208858,509.977216,0,0,295.96892,5.69171,107.004148,805.946136,2.276684,0,1.138342,92.205702,1820.208858,48.948706,209.454928,31.873576,94.482386,34.15026,39.84197,2.276684,269.787054,0,30.735234,10.245078,12.521762,524.775662,173.027984,121.802594,37.565286,178.719694,1820.208858
4215,RAVINE SABLE,4215 RAVINE SABLE,359.71702,335.811775,695.528795,44.395455,0,0,437.12448,0,122.94126,72.85408,0,0,0,18.21352,695.528795,0,54.64056,0,257.26597,83.099185,5.691725,0,120.66457,0,2.27669,1.138345,4.55338,86.51422,11.38345,36.42704,6.83007,25.04359,695.528795
3324,REAL SPRINGS,3324 REAL SPRINGS,363.131417,406.388451,769.519868,527.052809,2.276686,1.138343,48.948749,0,28.458575,121.802701,0,0,0,39.842005,769.519868,108.142585,29.596918,15.936802,17.075145,13.660116,10.245087,6.830058,140.016189,3.415029,0,9.106744,1.138343,259.542204,29.596918,43.257034,34.15029,47.810406,769.519868
3337,REDHILL,3337 REDHILL,1380.810059,1403.576919,2784.386978,1281.774218,1.138343,1.138343,662.515626,0,209.455112,537.297896,0,0,0,91.06744,2784.386978,206.040083,95.620812,9.106744,388.174963,122.941044,23.905203,67.162237,906.121028,10.245087,12.521773,15.936802,3.415029,515.669379,112.695957,59.193836,86.514068,149.122933,2784.386978
7524,REFORM VILLAGE,7524 REFORM VILLAGE,512.25435,496.317548,1008.571898,29.596918,0,4.553372,864.002337,0,45.53372,11.38343,0,0,0,53.502121,1008.571898,6.830058,7.968401,5.691715,570.309843,44.395377,5.691715,0,168.474764,0,0,91.06744,0,26.181889,0,0,6.830058,75.130638,1008.571898
3112,RICH PLAIN,3112 RICH PLAIN,1426.348791,1447.977384,2874.326175,1346.664501,1.138347,3.415041,475.829046,3.415041,274.341627,673.901424,3.415041,0,1.138347,91.06776,2874.326175,381.346245,142.293375,70.577514,124.079823,244.744605,66.024126,17.075205,513.394497,4.553388,97.897842,19.351899,21.628593,790.012818,73.992555,27.320328,94.482801,185.550561,2874.326175
9931,RIO CLARO,9931 RIO CLARO,1951.092478,1870.271261,3821.363739,739.91255,1.138327,7.968289,2012.562136,0,418.904336,382.477872,0,0,0,258.400229,3821.363739,84.236198,182.13232,62.607985,944.81141,283.443423,44.394753,1.138327,607.866618,0,26.181521,209.452168,0,621.526542,216.28213,28.458175,36.426464,472.405705,3821.363739
3129,RIVER ESTATE,3129 RIVER ESTATE,679.593159,712.605222,1392.198381,826.439922,3.415041,1.138347,53.502309,1.138347,116.111394,338.089059,1.138347,0,1.138347,50.087268,1392.198381,209.455848,84.237678,2.276694,2.276694,27.320328,37.565451,12.521817,293.693526,1.138347,4.553388,0,1.138347,552.098295,59.194044,9.106776,25.043634,70.577514,1392.198381
7318,RIVERSDALE,7318 RIVERSDALE,361.99371,300.52308,662.51679,58.055595,0,0,435.986135,0,76.269115,4.55338,0,0,0,87.652565,662.51679,10.245105,50.08718,1.138345,223.11562,43.25711,0,0,73.992425,0,4.55338,88.79091,1.138345,44.395455,11.38345,21.628555,1.138345,87.652565,662.51679
8122,ROBERT HILL / SIPARIA,8122 ROBERT HILL / SIPARIA,357.439388,309.629024,667.068412,195.794824,0,0,201.486534,0,34.15026,228.806742,0,0,0,6.830052,667.068412,14.798446,128.632646,7.968394,102.45078,29.596892,3.415026,5.69171,122.940936,0,0,6.830052,1.138342,170.7513,6.830052,25.043524,15.936788,25.043524,667.068412
7105,ROBERT VILLAGE,7105 ROBERT VILLAGE,428.016968,402.973422,830.99039,133.186131,2.276686,0,517.946065,0,102.45087,73.992295,0,0,0,1.138343,830.99039,9.106744,9.106744,75.130638,277.755692,19.351831,6.830058,0,142.292875,0,7.968401,11.38343,0,67.162237,51.225435,31.873604,21.628517,100.174184,830.99039
8123,ROCHARD ROAD,8123 ROCHARD ROAD,2125.288248,1978.441872,4103.73012,249.297336,0,1.138344,3492.439392,1.138344,186.688416,81.960768,1.138344,0,0,89.929176,4103.73012,1.138344,59.193888,30.735288,2648.926488,326.704728,34.15032,0,492.902952,0,3.415032,55.778856,1.138344,185.550072,11.38344,73.99236,25.043568,153.67644,4103.73012
3226,ROMAIN LANDS,3226 ROMAIN LANDS,440.538741,475.827374,916.366115,714.879404,0,1.138343,47.810406,0,91.06744,39.842005,0,0,0,21.628517,916.366115,62.608865,237.913687,0,26.181889,17.075145,28.458575,4.553372,170.75145,7.968401,0,0,6.830058,195.794996,51.225435,19.351831,34.15029,53.502121,916.366115
8314,ROUSILLAC,8314 ROUSILLAC,1093.946662,1010.847696,2104.794358,357.439388,0,1.138342,1440.00263,0,151.399486,117.249226,0,0,1.138342,36.426944,2104.794358,50.087048,165.05959,20.490156,1001.74096,59.193784,10.245078,0,153.67617,0,9.106736,136.60104,1.138342,142.29275,100.174096,137.739382,5.69171,111.557516,2104.794358
9607,ROXBOROUGH,9607 ROXBOROUGH,1084.641715,1004.467565,2089.10928,1957.394605,0,0,10.308105,0,71.01139,16.03483,0,0,0,34.36035,2089.10928,274.8828,206.1621,16.03483,0,3.436035,34.36035,122.551915,523.422665,1.145345,1.145345,0,18.32552,72.156735,635.666475,61.84863,62.993975,54.97656,2089.10928
8316,SALAZAR VILLAGE,8316 SALAZAR VILLAGE,805.946136,716.017118,1521.963254,767.242508,0,0,581.692762,0,83.098966,46.672022,0,0,0,43.256996,1521.963254,161.644564,202.624876,3.415026,437.123328,35.288602,42.118654,0,204.90156,0,10.245078,33.011918,21.628498,226.530058,7.968394,40.980312,29.596892,64.885494,1521.963254
6304,SALIBIA,6304 SALIBYA VILLAGE,130.90887,114.972138,245.881008,126.355518,1.138338,0,45.53352,0,21.628422,20.490084,0,0,0,30.735126,245.881008,15.936732,11.38338,0,0,0,13.660056,0,64.885266,0,0,1.138338,12.521718,63.746928,1.138338,0,30.735126,30.735126,245.881008
3233,SAM BOUCAUD,3233 SAM BOUCAUD,1156.556488,1186.153406,2342.709894,741.061293,51.225435,10.245087,278.894035,0,207.178426,912.951086,3.415029,2.276686,0,135.462817,2342.709894,107.004242,55.778807,2.276686,108.142585,26.181889,52.363778,9.106744,268.648948,4.553372,19.351831,15.936802,0,1129.236256,59.193836,202.625054,61.470522,220.838542,2342.709894
3412,SAMAROO VILLAGE,3412 SAMAROO VILLAGE,845.788849,852.618907,1698.407756,797.978443,3.415029,0,168.474764,2.276686,134.324474,507.700978,0,0,0,84.237382,1698.407756,113.8343,93.344126,1.138343,58.055493,33.011947,31.873604,9.106744,356.301359,0,31.873604,14.798459,3.415029,655.685568,76.268981,38.703662,46.672063,134.324474,1698.407756
2003,SAN FERNANDO,2003 SAN FERNANDO PROPER,936.863696,986.951184,1923.81488,626.0936,5.69176,15.936928,461.03256,1.138352,145.709056,527.056976,3.415056,0,1.138352,136.60224,1923.81488,145.709056,143.432352,27.320448,125.21872,95.621568,40.980672,19.351984,285.726352,0,5.69176,68.30112,5.69176,606.741616,54.640896,48.949136,37.565616,212.871824,1923.81488
9818,SAN FRANCIQUE,9818 SAN FRANCIQUE,2127.562298,2078.613614,4206.175912,83.099046,0,6.830064,3797.510806,2.276688,84.2374,110.41923,0,0,1.138342,120.664336,4206.175912,25.043562,22.766854,3.415026,2693.318578,407.526654,23.905184,4.553374,425.740046,0,5.69171,283.447308,0,58.05551,6.830054,22.766876,15.936792,207.178384,4206.175912
3210,SAN JUAN,3210 SAN JUAN,7791.957835,7960.432599,15752.39043,6847.133145,15.936802,76.268981,3854.429398,17.075145,1856.637433,2208.38542,17.075145,2.276686,47.810406,809.361873,15752.39043,953.931434,787.733356,36.426976,1420.652064,1076.872478,332.396156,126.356073,2506.631286,17.075145,144.569561,194.656653,36.426976,4623.949266,664.792312,708.049346,431.431997,1690.439355,15752.39043
9819,SAN PEDRO,9819 SAN PEDRO,1535.616371,1395.601088,2931.217459,354.023081,4.553344,2.27669,1890.776411,0,126.355161,512.252766,0,0,0,40.980006,2931.217459,34.150314,83.098375,33.011807,978.97112,233.358169,19.351703,3.415035,344.917077,0,21.628231,86.513788,5.691725,515.667549,137.739277,14.798377,28.458463,390.446449,2931.217459
3601,BRAZIL,3601 SAN RAPHAEL / BRAZIL,2777.5618,2605.671705,5383.233505,951.65642,11.38345,4.55338,1782.64827,2.27669,494.04173,1795.170065,5.691725,1.138345,4.55338,330.12005,5383.233505,109.28112,105.866085,27.32028,779.766325,225.39231,101.312705,11.38345,1054.10747,0,11.38345,81.96084,0,1897.621115,224.253965,188.96527,147.98485,416.63427,5383.233505
6109,SANS SOUCI,6109 SAN SOUCI,264.094416,211.730868,475.825284,346.054752,1.138338,0,11.38338,0,69.438618,37.565154,0,0,0,10.245042,475.825284,122.940504,37.565154,0,1.138338,0,0,0,21.628422,0,3.415014,0,12.521718,92.205378,146.845602,14.798394,15.936732,6.830028,475.825284
9932,SANGRE CHIQUITO,9932 SANGRE CHIQUITO,1724.58207,1696.12362,3420.70569,842.37012,4.553352,4.553352,1430.890866,1.138338,613.564182,446.228496,2.276676,0,2.276676,72.853632,3420.70569,128.632194,171.889038,4.553352,770.654826,146.845602,54.640224,6.830028,500.86872,0,0,165.05901,0,866.275218,267.50943,100.173744,48.948534,187.82577,3420.70569
9933,UPPER  SANGRE GRANDE,9933 SANGRE GRANDE,10267.80876,10362.29081,20630.09957,6474.866544,12.521718,42.118506,5977.412838,14.798394,2305.13445,5163.501168,2.276676,3.415014,34.15014,599.904126,20630.09957,731.951334,1270.385208,99.035406,3116.769444,898.148682,268.647768,36.426816,3730.333626,10.245042,86.513688,437.121792,27.320112,5599.484622,1860.044292,787.729896,593.074098,1076.867748,20630.09957
3232,SANTA CRUZ,3232 SANTA CRUZ,517.946065,554.373041,1072.319106,286.862436,11.38343,13.660116,259.542204,0,63.747208,352.88633,1.138343,2.276686,0,80.822353,1072.319106,81.960696,14.798459,1.138343,29.596918,18.213488,37.565319,15.936802,165.059735,2.276686,27.320232,76.268981,0,504.285949,9.106744,10.245087,5.691715,72.853952,1072.319106
8214,SANTA FLORA,8214 SANTA FLORA,365.407782,325.565812,690.973594,167.336274,0,1.138342,292.553894,0,84.237308,121.802594,0,0,0,23.905182,690.973594,15.936788,21.628498,15.936788,102.45078,46.672022,6.830052,0,206.039902,0,1.138342,51.22539,2.276684,100.174096,22.76684,36.426944,9.106736,52.363732,690.973594
3321,SANTA MARGARITA,3321 SANTA MARGARITA,660.23894,680.729114,1340.968054,415.495195,19.351831,7.968401,457.613886,0,78.545667,233.360315,0,1.138343,3.415029,124.079387,1340.968054,107.004242,44.395377,5.691715,188.964938,72.853952,14.798459,13.660116,149.122933,1.138343,6.830058,25.043546,0,429.155311,37.565319,11.38343,18.213488,215.146827,1340.968054
3414,SANTA ROSA HEIGHTS,3414 SANTA ROSA HEIGHTS,1742.803133,1820.210457,3563.01359,1318.201194,11.38343,21.628517,332.396156,0,114.972643,1527.656306,1.138343,0,9.106744,226.530257,3563.01359,299.384209,95.620812,26.181889,93.344126,63.747208,48.948749,33.011947,531.606181,2.276686,18.213488,38.703662,3.415029,1557.253224,147.98459,159.36802,101.312527,342.641243,3563.01359
9314,SARGEANT CAIN,9314 SARGEANT CAIN,208.45279,218.760895,427.213685,320.6966,0,0,11.45345,0,80.17415,4.58138,0,0,0,10.308105,427.213685,82.46484,30.924315,4.58138,0,4.58138,14.889485,32.06966,87.04622,9.16276,0,0,1.145345,40.087075,80.17415,4.58138,27.48828,8.017415,427.213685
3136,SAUT DEAU,3136 SAUT DEAU,241.329564,221.977665,463.307229,79.68429,0,0,10.245123,0,39.842145,321.013854,1.138347,0,0,11.38347,463.307229,4.553388,1.138347,0,1.138347,0,11.38347,0,22.76694,0,1.138347,0,0,392.729715,7.968429,0,7.968429,12.521817,463.307229
9313,SCARBOROUGH,9313 SCARBOROUGH,541.748185,609.32354,1151.071725,777.689255,8.017415,4.58138,101.935705,1.145345,74.447425,129.423985,0,1.145345,6.87207,45.8138,1151.071725,152.330885,54.97656,3.436035,40.087075,25.19759,8.017415,53.831215,200.435375,14.889485,1.145345,1.145345,0,177.528475,82.46484,91.6276,34.36035,209.598135,1151.071725
8125,SCOTT ROAD VILLAGE,8125 SCOTT ROAD VILLAGE,459.890976,448.507536,908.398512,38.703696,0,0,815.054304,0,20.490192,23.905224,0,0,1.138344,9.106752,908.398512,0,12.521784,4.553376,547.543464,89.929176,6.830064,0,73.99236,0,0,27.320256,0,20.490192,6.830064,99.035928,0,19.351848,908.398512
1008,SEALOTS,1008 SEALOTS,645.446718,613.572806,1259.019524,984.67621,0,0,47.810868,1.138354,144.570958,15.936956,1.138354,0,0,63.747824,1259.019524,73.99301,410.945794,2.276708,7.968478,18.213664,12.521894,1.138354,167.338038,0,33.012266,2.276708,6.830124,252.714588,63.747824,12.521894,20.490372,173.029808,1259.019524
9315,SHERWOOD PARK (Tobago),9315 SHERWOOD PARK (Tobago),429.504375,436.376445,865.88082,600.16078,20.61621,1.145345,42.377765,0,48.10449,76.738115,0,6.87207,2.29069,67.575355,865.88082,64.13932,49.249835,0,16.03483,8.017415,28.633625,41.23242,109.95312,60.703285,1.145345,3.436035,2.29069,74.447425,61.84863,51.540525,32.06966,261.13866,865.88082
3403,SHERWOOD PARK (Tunapuna/Piarco),3403 SHERWOOD PARK (Tunapuna/Piarco),1255.592329,1355.766513,2611.358842,1047.27556,5.691715,1.138343,170.75145,17.075145,134.324474,1087.117565,1.138343,2.276686,0,144.569561,2611.358842,112.695957,212.870141,7.968401,73.992295,33.011947,55.778807,4.553372,440.538741,2.276686,17.075145,10.245087,4.553372,1132.651285,134.324474,130.909445,52.363778,185.549909,2611.358842
9316,SIGNAL HILL,9316 SIGNAL HILL / PATIENCE HILL,564.655085,541.748185,1106.40327,947.200315,8.017415,0,36.65104,3.436035,36.65104,28.633625,0,2.29069,0,43.52311,1106.40327,146.60416,113.389155,4.58138,18.32552,6.87207,1.145345,20.61621,229.069,48.10449,9.16276,2.29069,5.726725,98.49967,150.040195,28.633625,87.04622,136.296055,1106.40327
3110,SIMEON ROAD,3110 SIMEON ROAD,1321.620867,1327.312602,2648.933469,1819.078506,3.415041,3.415041,78.545943,4.553388,276.618321,381.346245,0,0,0,81.960984,2648.933469,319.875507,244.744605,4.553388,4.553388,43.257186,39.842145,13.660164,673.901424,7.968429,15.936858,0,15.936858,817.333146,155.953539,78.545943,59.194044,153.676845,2648.933469
8127,SIPARIA,8127 SIPARIA,3103.120292,3047.341534,6150.461826,2168.54151,2.276684,22.76684,1014.262722,2.276684,548.680844,2083.16586,2.276684,0,10.245078,295.96892,6150.461826,303.937314,334.672548,69.438862,391.589648,114.972542,85.37565,18.213472,901.566864,1.138342,10.245078,235.636794,20.490156,2140.08296,391.589648,346.055968,126.355962,659.100018,6150.461826
7525,SISTERS VILLAGE,7525 SISTERS VILLAGE / ROAD,2148.053241,2105.93455,4253.987791,525.914466,0,1.138343,2758.205089,2.276686,190.103281,503.147606,0,0,3.415029,269.787291,4253.987791,78.545667,126.356073,78.545667,1164.524889,332.396156,3.415029,0,612.428534,0,7.968401,217.423513,0,410.941823,89.929097,77.407324,44.395377,1009.710241,4253.987791
7106,SIXTH COMPANY,7106 SIXTH COMPANY,1751.909877,1691.577698,3443.487575,2153.744956,1.138343,1.138343,607.875162,2.276686,278.894035,315.321011,0,0,0,83.099039,3443.487575,127.494416,311.905982,1128.097913,344.917929,119.526015,9.106744,2.276686,468.997316,0,21.628517,31.873604,12.521773,231.083629,168.474764,167.336421,40.980348,257.265518,3443.487575
8315,SOBO VILLAGE,8315 SOBO VILLAGE,742.198984,786.594322,1528.793306,1021.092774,0,0,397.281358,1.138342,84.237308,7.968394,0,0,0,17.07513,1528.793306,94.482386,395.004674,63.747152,268.648712,35.288602,26.181866,0,151.399486,0,73.99223,3.415026,15.936788,235.636794,19.351814,51.22539,4.553368,89.929018,1528.793306
3234,SOCONUSCO,3234 SOCONUSCO,647.717167,544.127954,1191.845121,347.194615,18.213488,4.553372,349.471301,0,122.941044,278.894035,1.138343,1.138343,4.553372,63.747208,1191.845121,44.395377,62.608865,6.830058,138.877846,61.470522,21.628517,2.276686,56.91715,0,3.415029,22.76686,9.106744,455.3372,52.363778,119.526015,21.628517,112.695957,1191.845121
9707,SPEYSIDE,9707 SPEYSIDE,11,7,18,12,4,0,0,0,1,1,0,0,0,0,18,0,4,0,0,0,0,1,1,0,0,0,0,6,5,0,0,1,18
9317,SPRING GARDEN / SIGNAL HILL,9317 SPRING GARDEN / SIGNAL HILL,635.666475,708.968555,1344.63503,1088.07775,16.03483,2.29069,62.993975,8.017415,48.10449,56.121905,0,0,1.145345,61.84863,1344.63503,129.423985,91.6276,0,11.45345,21.761555,18.32552,54.97656,254.26659,169.51106,4.58138,2.29069,0,182.109855,152.330885,51.540525,82.46484,117.970535,1344.63503
4117,SPRING VILLAGE,4117 SPRING VILLAGE(Couva/Tab/Tal),549.820635,570.310845,1120.13148,137.739745,0,0,761.552805,0,101.312705,71.715735,0,0,0,47.81049,1120.13148,37.565385,2.27669,2.27669,437.12448,95.62098,10.245105,7.968415,127.49464,0,6.83007,136.6014,0,141.15478,0,28.458625,11.38345,75.13077,1120.13148
4424,SPRING VILLAGE(Couva/Tab/Tal),4424 SPRING VILLAGE(Couva/Tab/Tal),783.18136,758.13777,1541.31913,347.195225,2.27669,0,714.88066,0,409.8042,11.38345,2.27669,0,0,53.502215,1541.31913,35.288695,114.972845,1.138345,569.1725,37.565385,12.521795,2.27669,150.26154,0,19.351865,179.85851,0,100.17436,107.00443,114.972845,4.55338,92.205945,1541.31913
3318,SPRING VILLAGE(Tunapuna/Piarco),3318 SPRING VILLAGE(Tunapuna/Piarco),1359.181542,1276.082503,2635.264045,168.474764,3.415029,12.521773,2170.820101,4.553372,97.897498,101.312527,0,0,1.138343,75.130638,2635.264045,39.842005,11.38343,18.213488,1623.277118,117.249329,23.905203,3.415029,333.534499,1.138343,0,48.948749,1.138343,242.467059,26.181889,25.043546,20.490174,99.035841,2635.264045
7319,SPRINGLAND / SAN FABIAN,7319 SPRINGLAND / SAN FABIAN,500.8718,480.38159,981.25339,505.42518,0,0,77.40746,0,88.79091,198.07203,0,0,3.415035,108.142775,981.25339,43.25711,142.293125,3.415035,39.842075,11.38345,3.415035,3.415035,130.909675,0,6.83007,19.351865,3.415035,262.957695,61.47063,100.17436,20.49021,128.632985,981.25339
4425,ST. ANDREW'S VILLAGE,4425 ST. ANDREW'S VILLAGE,2620.47019,2629.57695,5250.04714,1536.76575,11.38345,15.93683,2601.118325,1.138345,389.31399,475.82821,0,0,4.55338,214.00886,5250.04714,404.112475,233.360725,7.968415,1467.326705,398.42075,72.85408,20.49021,948.241385,1.138345,5.691725,212.870515,2.27669,794.56481,95.62098,295.9697,70.57739,218.56224,5250.04714
3202,ST. ANN'S,3202 ST. ANNS,1468.46247,1587.988485,3056.450955,1015.401956,252.712146,43.257034,266.372262,1.138343,124.079387,1051.828932,21.628517,5.691715,25.043546,249.297117,3056.450955,313.044325,128.632759,3.415029,44.395377,48.948749,26.181889,26.181889,350.609644,5.691715,14.798459,20.490174,31.873604,1586.850142,42.118691,17.075145,103.589213,292.554151,3056.450955
3303,ST. AUGUSTINE,3303 ST. AUGUSTINE,1491.22933,1611.893688,3103.123018,935.717946,58.055493,18.213488,885.630854,3.415029,209.455112,854.895593,6.830058,1.138343,19.351831,110.419271,3103.123018,158.229677,52.363778,2.276686,515.669379,109.280928,35.288633,25.043546,301.660895,7.968401,10.245087,79.68401,2.276686,1299.987706,42.118691,133.186131,102.45087,225.391914,3103.123018
3325,ST. AUGUSTINE SOUTH,3325 ST. AUGUSTINE SOUTH,533.882867,481.519089,1015.401956,66.023894,1.138343,1.138343,849.203878,0,47.810406,23.905203,0,0,0,26.181889,1015.401956,12.521773,0,6.830058,654.547225,54.640464,11.38343,0,63.747208,0,0,35.288633,0,56.91715,4.553372,25.043546,18.213488,71.715609,1015.401956
9820,ST. CROIX VILLAGE,9820 ST. CROIX VILLAGE,2782.110647,2642.09445,5424.205097,972.144982,1.138343,3.41503,3103.123536,0,468.997406,572.586536,0,0,5.691715,297.107549,5424.205097,177.581513,195.794996,503.14762,1442.280816,792.286826,28.458577,1.138343,883.354349,0,9.106744,152.538015,7.968401,280.032414,110.419277,190.1033,76.268986,573.72492,5424.205097
9935,ST. HELENA,9935 ST. HELENA VILLAGE,1888.511037,1815.657085,3704.168122,229.945286,2.276686,5.691715,3084.90953,2.276686,113.8343,185.549909,2.276686,0,1.138343,76.268981,3704.168122,29.596918,83.099039,3.415029,2086.582719,163.921392,18.213488,3.415029,361.993074,0,22.76686,102.45087,1.138343,232.221972,29.596918,208.316769,50.087092,307.35261,3704.168122
1010,ST. JAMES,1010 ST. JAMES,2818.564504,3084.93934,5903.503844,1828.196524,81.961488,83.099842,1381.961756,6.830124,686.427462,1540.192962,18.213664,3.415062,53.502638,219.702322,5903.503844,721.716436,149.124374,21.628726,146.847666,282.311792,80.823134,31.873912,530.472964,1.138354,54.640992,70.577948,17.07531,2968.827232,61.471116,56.9177,152.539436,555.516752,5903.503844
8128,ST. JOHN,8128 ST. JOHN,389.312964,334.672548,723.985512,6.830052,1.138342,0,695.526962,0,15.936788,3.415026,0,0,0,1.138342,723.985512,4.553368,0,0,618.119706,12.521762,0,0,42.118654,0,0,14.798446,1.138342,6.830052,7.968394,0,0,15.936788,723.985512
9821,ST. JOHN'S VILLAGE,9821 ST. JOHN'S VILLAGE (Princes Town),852.619388,797.978886,1650.598274,249.29718,1.138343,3.415029,1113.300145,1.138344,128.632846,94.482502,0,1.138344,1.138344,56.917197,1650.598274,59.193868,45.533735,40.980375,581.693646,225.392068,4.553373,7.968407,344.918136,0,10.245088,23.905205,0,73.99232,31.873606,73.992318,15.936805,110.419324,1650.598274
3323,ST. JOHN'S VILLAGE (Tunapuna/Piarco),3323 ST. JOHN'S VILLAGE (Tunapuna/Piarco),333.534499,298.245866,631.780365,183.273223,0,0,64.885551,0,48.948749,309.629296,0,0,2.276686,22.76686,631.780365,19.351831,17.075145,3.415029,13.660116,28.458575,12.521773,1.138343,71.715609,0,0,2.276686,18.213488,355.163016,2.276686,20.490174,11.38343,54.640464,631.780365
3301,ST. JOSEPH,3301 ST. JOSEPH,2237.982338,2267.579256,4505.561594,1274.94416,13.660116,10.245087,1358.043199,1.138343,220.838542,1363.734914,1.138343,4.553372,4.553372,252.712146,4505.561594,175.304822,187.826595,11.38343,475.827374,145.707904,77.407324,13.660116,640.887109,1.138343,13.660116,54.640464,30.735261,1809.96537,157.091334,81.960696,99.035841,529.329495,4505.561594
5309,ST. JOSEPH VILLAGE (Mayaro/Rio Claro),5309 ST. JOSEPH VILLAGE (Mayaro/Rio Claro),224.250419,220.835438,445.085857,109.279392,0,0,182.13232,0,67.161293,69.437947,0,0,0,17.074905,445.085857,3.414981,35.288137,2.276654,95.619468,0,21.628213,0,79.68289,0,2.276654,11.38327,2.276654,86.512852,14.798251,59.193004,9.106616,21.628213,445.085857
2004,ST. JOSEPH VILLAGE (San Fernando),2004 ST. JOSEPH VILLAGE (San Fernando),859.45576,891.329616,1750.785376,626.0936,40.980672,13.660224,415.49848,0,124.080368,373.379456,4.553408,10.245168,2.276704,140.017296,1750.785376,154.815872,71.716176,21.628688,126.357072,37.565616,30.735504,14.798576,208.318416,0,5.69176,95.621568,1.138352,687.564608,28.4588,68.30112,9.106816,188.966432,1750.785376
7527,ST. JULIEN,7527 ST. JULIEN,803.670158,776.349926,1580.020084,288.000779,1.138343,19.351831,1104.19271,0,80.822353,14.798459,3.415029,0,1.138343,67.162237,1580.020084,9.106744,76.268981,97.897498,344.917929,23.905203,0,2.276686,190.103281,0,0,132.047788,5.691715,87.652411,26.181889,71.715609,38.703662,473.550688,1580.020084
